mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
3.8958527247111,0.040051703907457374,0.12012958526611328,0.0046608983407261445,,0.003,1,50,"{'max_depth': None, 'max_features': 0.003, 'min_samples_leaf': 1, 'n_estimators': 50}",0.9313505101158568,0.9392996108949416,0.9437094682230869,0.9381198630779618,0.005114020926682425,20
30.797300656636555,0.459000893746963,0.5427742004394531,0.0074555927888790225,,sqrt,1,400,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 400}",0.9320421926335812,0.9374837872892348,0.9448335495028102,0.9381198431418755,0.00524138200126337,21
15.572939236958822,0.3501432413496527,0.3107207616170247,0.033913310942724775,,sqrt,1,200,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 200}",0.931696351374719,0.9373108517077389,0.9450064850843061,0.9380045627222545,0.005455935060128995,22
76.71491734186809,1.6040230509866806,1.3622666994730632,0.09664036073142615,,sqrt,1,1000,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 1000}",0.9321286529482967,0.9365326415910074,0.9452658884565499,0.9379757276652846,0.005459463481769181,23
53.59087101618449,0.758688827347488,0.9223461151123047,0.0010051285245695142,,sqrt,1,700,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 700}",0.9315234307452879,0.9368785127539991,0.9450064850843061,0.9378028095278644,0.005543099732812716,24
23.151724815368652,0.391169141831181,0.4274903138478597,0.014963909067632763,,sqrt,1,300,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 300}",0.9311775894864257,0.9375702550799827,0.9440553393860787,0.9376010613174955,0.0052573645100756974,25
7.838290452957153,0.2133548563402448,0.1634856859842936,0.016305610504119526,,sqrt,1,100,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 100}",0.9309182085422791,0.937137916126243,0.9437959360138348,0.9372840202274523,0.005258325209557866,26
41.61203273137411,0.4752469549671987,0.750518004099528,0.002974780387897577,200,sqrt,1,600,"{'max_depth': 200, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 600}",0.9306588275981325,0.9351491569390402,0.9445741461305663,0.936794043555913,0.005798750523549585,27
48.39108022054037,0.8520839448741117,0.8659863471984863,0.0014328534902374958,200,sqrt,1,700,"{'max_depth': 200, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 700}",0.930745287912848,0.9349762213575443,0.9444012105490704,0.9367075732731541,0.005707844914582472,28
34.5077710946401,0.5680339453921628,0.6266846656799316,0.011182649763112647,200,sqrt,1,500,"{'max_depth': 200, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 500}",0.9305723672834169,0.9351491569390402,0.9443147427583225,0.9366787556602599,0.0057136080316667155,29
28.519110520680744,1.1716793493684787,0.49529123306274414,0.015690064599528552,200,sqrt,1,400,"{'max_depth': 200, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 400}",0.9299671450804081,0.9350626891482923,0.9437959360138348,0.9362752567475118,0.00571031842702978,30
69.29981851577759,0.765720480447428,1.2298825581868489,0.019893464558897844,200,sqrt,1,1000,"{'max_depth': 200, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 1000}",0.9301400657098392,0.9341980112408128,0.9440553393860787,0.9361311387789103,0.005843027008327882,31
20.833244880040485,0.32860975274159926,0.3944387435913086,0.002455697036442112,200,sqrt,1,300,"{'max_depth': 200, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 300}",0.9300536053951236,0.9346303501945525,0.9431906614785992,0.9359582056894252,0.005444750425657314,32
14.011699914932251,0.2651608702965918,0.2692849636077881,0.0016195008170260437,200,sqrt,1,200,"{'max_depth': 200, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 200}",0.929621303821546,0.9341980112408128,0.9425853869433636,0.9354682340019075,0.005368237587542199,33
4.076521237691243,0.09330804770420482,0.08606251080830891,0.003484625752338433,,sqrt,1,50,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 50}",0.9301400657098392,0.9342844790315608,0.9404236921746649,0.9349494123053551,0.004224519342360344,34
7.054102897644043,0.14978280377212294,0.17020606994628906,0.002635803480768204,200,sqrt,1,100,"{'max_depth': 200, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 100}",0.9301400657098392,0.9335927367055772,0.9405966277561608,0.9347764767238592,0.004350161129606191,35
57.641089836756386,0.7190155725429003,1.3122797807057698,0.01120352289916329,200,0.003,1,1000,"{'max_depth': 200, 'max_features': 0.003, 'min_samples_leaf': 1, 'n_estimators': 1000}",0.9285837800449593,0.9321227842628621,0.9421530479896238,0.9342865374324818,0.005747035698097138,36
40.40847969055176,0.49458953501331654,0.944907029469808,0.024985076857091112,200,0.003,1,700,"{'max_depth': 200, 'max_features': 0.003, 'min_samples_leaf': 1, 'n_estimators': 700}",0.9289296213038215,0.9321227842628621,0.9416342412451362,0.9342288822706065,0.005396207222175068,37
34.94719131787618,0.38309892172868315,0.8252671559651693,0.0038823961768932537,200,0.003,1,600,"{'max_depth': 200, 'max_features': 0.003, 'min_samples_leaf': 1, 'n_estimators': 600}",0.9284108594155283,0.9324686554258539,0.9413748378728923,0.9340847842380914,0.005414492196199528,38
43.46878774960836,0.5726995668680955,0.8155327637990316,0.0061931234658007235,150,sqrt,1,700,"{'max_depth': 150, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 700}",0.9283243991008128,0.9314310419368785,0.9422395157803718,0.9339983189393544,0.005963824357854973,39
40.268088499704994,4.03441786410843,0.7430160045623779,0.05849556398913896,150,sqrt,1,600,"{'max_depth': 150, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 600}",0.9277191768978039,0.93220925205361,0.941980112408128,0.933969513786514,0.005953568198072464,40
31.138848861058552,0.5933725851638557,0.5764607588450114,0.0020890804986043164,150,sqrt,1,500,"{'max_depth': 150, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 500}",0.927892097527235,0.932295719844358,0.9417207090358841,0.9339695088024923,0.005768234921913005,41
28.969589392344158,0.35480750957601276,0.6842175324757894,0.020052118653358094,200,0.003,1,500,"{'max_depth': 200, 'max_features': 0.003, 'min_samples_leaf': 1, 'n_estimators': 500}",0.9291025419332526,0.9315175097276265,0.9412883700821444,0.9339694739143413,0.005268313974336219,42
62.40137322743734,0.7353304500684729,1.117418686548869,0.016703863990344528,150,sqrt,1,1000,"{'max_depth': 150, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 1000}",0.9282379387860972,0.9316904453091224,0.94189364461738,0.9339406762375333,0.005797541424949917,43
24.902018864949543,0.38628930455047567,0.46861640612284344,0.015081776240414927,150,sqrt,1,400,"{'max_depth': 150, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 400}",0.9282379387860972,0.9316904453091224,0.9414613056636403,0.9337965632529533,0.005600068897761939,44
12.78561528523763,0.21226961829503185,0.26934178670247394,0.009270491689951015,150,sqrt,1,200,"{'max_depth': 150, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 200}",0.928843160989106,0.9312581063553826,0.9405101599654129,0.9335371424366338,0.005028268116228484,45
23.996471802393597,1.2229371553515036,0.5681222279866537,0.03370774937865634,200,0.003,1,400,"{'max_depth': 200, 'max_features': 0.003, 'min_samples_leaf': 1, 'n_estimators': 400}",0.9275462562683728,0.9313445741461306,0.9412019022913964,0.9333642442353,0.005754909065504808,46
19.531363089879353,0.8192993997266649,0.38356995582580566,0.009479087145423308,150,sqrt,1,300,"{'max_depth': 150, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 300}",0.927892097527235,0.9314310419368785,0.9407695633376567,0.9333642342672567,0.005432016560131843,47
3.672283967336019,0.060232069141125694,0.09661777814229329,0.005789376973329708,200,sqrt,1,50,"{'max_depth': 200, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 50}",0.9284973197302439,0.9330739299610895,0.9381755296152183,0.9332489264355172,0.003953049832635642,48
17.384783665339153,0.19752092583318195,0.43506987889607746,0.0020844743558358987,200,0.003,1,300,"{'max_depth': 200, 'max_features': 0.003, 'min_samples_leaf': 1, 'n_estimators': 300}",0.9268545737506485,0.9308257674016429,0.9410289667099005,0.9329031026207307,0.005970195147573779,49
6.415991862614949,0.16814626372747046,0.1568880875905355,0.012100370806315023,150,sqrt,1,100,"{'max_depth': 150, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 100}",0.9276327165830883,0.9317769130998703,0.9388672719412019,0.9327589672080535,0.0046387592613527755,50
11.615826686223349,0.17177460716952286,0.31611132621765137,0.008616541997605073,200,0.003,1,200,"{'max_depth': 200, 'max_features': 0.003, 'min_samples_leaf': 1, 'n_estimators': 200}",0.9270274943800796,0.9302204928664073,0.9408560311284047,0.9327013394582971,0.00591174294712442,51
5.914800087610881,0.05826339386105605,0.18287420272827148,0.005134428992468975,200,0.003,1,100,"{'max_depth': 200, 'max_features': 0.003, 'min_samples_leaf': 1, 'n_estimators': 100}",0.9272004150095107,0.9317769130998703,0.938694336359706,0.9325572214896957,0.004724702310801737,52
3.2989746729532876,0.08643561499945678,0.09318224589029948,0.013348708035433596,150,sqrt,1,50,"{'max_depth': 150, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 50}",0.925211827771053,0.9309987029831388,0.9373108517077389,0.9311737941539769,0.004940957244887084,53
3.1141812801361084,0.04077816369769066,0.11612264315287273,0.005496223154962703,200,0.003,1,50,"{'max_depth': 200, 'max_features': 0.003, 'min_samples_leaf': 1, 'n_estimators': 50}",0.9251253674563376,0.930739299610895,0.937051448335495,0.9309720384675758,0.004871582687081494,54
34.44546683629354,0.5205127269094348,0.858261505762736,0.00198988884660363,150,0.003,1,700,"{'max_depth': 150, 'max_features': 0.003, 'min_samples_leaf': 1, 'n_estimators': 700}",0.9240013833650355,0.9272805879809771,0.9362732382187635,0.9291850698549254,0.005187799391771062,55
14.875417550404867,0.23458785659249243,0.39635833104451496,0.01625253992610853,150,0.003,1,300,"{'max_depth': 150, 'max_features': 0.003, 'min_samples_leaf': 1, 'n_estimators': 300}",0.9230503199031644,0.9279723303069607,0.9362732382187635,0.9290986294762963,0.005456665927064852,56
20.017430384953816,0.5285571981781165,0.5121759573618571,0.003512638224185276,150,0.003,1,400,"{'max_depth': 150, 'max_features': 0.003, 'min_samples_leaf': 1, 'n_estimators': 400}",0.9226180183295867,0.9279723303069607,0.9363597060095115,0.9289833515486863,0.0056553878756789334,57
24.65952444076538,0.3035760009635535,0.6314644813537598,0.005853106895835106,150,0.003,1,500,"{'max_depth': 150, 'max_features': 0.003, 'min_samples_leaf': 1, 'n_estimators': 500}",0.9232232405325955,0.9269347168179853,0.9367920449632512,0.9289833341046106,0.005725716142087402,58
30.429638385772705,1.0881071757431662,0.7680736382802328,0.019331050587801962,150,0.003,1,600,"{'max_depth': 150, 'max_features': 0.003, 'min_samples_leaf': 1, 'n_estimators': 600}",0.9234826214767422,0.927453523562473,0.9360138348465197,0.9289833266285784,0.005228961030996583,59
48.93961532910665,0.5705298576296852,1.2145079771677654,0.023195344352114337,150,0.003,1,1000,"{'max_depth': 150, 'max_features': 0.003, 'min_samples_leaf': 1, 'n_estimators': 1000}",0.9238284627356044,0.9269347168179853,0.9357544314742758,0.9288392036759552,0.0050515664391075875,60
9.88388721148173,0.12665347480669845,0.28942211469014484,0.005116521983461502,150,0.003,1,200,"{'max_depth': 150, 'max_features': 0.003, 'min_samples_leaf': 1, 'n_estimators': 200}",0.922185716756009,0.9276264591439689,0.9363597060095115,0.9287239606364964,0.00583831453898445,61
19.041070381800335,0.23291673907947916,0.87333877881368,0.03681365205915969,,sqrt,3,1000,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'n_estimators': 1000}",0.9227909389590178,0.9264159100734977,0.9352356247297882,0.9281474912541011,0.005225981950604695,62
5.072016318639119,0.0604279064026035,0.18232194582621256,0.020617620636084556,150,0.003,1,100,"{'max_depth': 150, 'max_features': 0.003, 'min_samples_leaf': 1, 'n_estimators': 100}",0.9220127961265779,0.9265888456549936,0.93558149589278,0.9280610458914506,0.0056363660567485315,63
9.955878973007202,0.3725817186114675,0.48668360710144043,0.03609370207666947,,sqrt,3,500,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'n_estimators': 500}",0.9224450977001556,0.9262429744920018,0.9352356247297882,0.9279745656406485,0.005363344811681987,64
24.3620609442393,0.4051902480518202,0.5100858211517334,0.026178543480882582,100,sqrt,1,500,"{'max_depth': 100, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 500}",0.9214940342382846,0.9266753134457415,0.9353220925205361,0.9278304800681875,0.0057040690977901085,65
13.326828877131144,0.20019699667407076,0.6197067101796468,0.005948686605443586,,sqrt,3,700,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'n_estimators': 700}",0.9222721770707245,0.9259835711197579,0.9352356247297882,0.9278304576400901,0.005451054097851749,66
9.704291899998983,0.13144045095678122,0.45879968007405597,0.0080257153564573,200,sqrt,3,500,"{'max_depth': 200, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'n_estimators': 500}",0.9217534151824313,0.9262429744920018,0.9353220925205361,0.9277728273983229,0.005644028621037446,67
34.24816600481669,0.6667889216904571,0.7155443032582601,0.011649505135753843,100,sqrt,1,700,"{'max_depth': 100, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 700}",0.9217534151824313,0.9263294422827497,0.9351491569390402,0.927744004801407,0.005559509249435114,68
13.5752534866333,0.11836994734020177,0.6644301414489746,0.03355376742952366,200,sqrt,3,700,"{'max_depth': 200, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'n_estimators': 700}",0.9222721770707245,0.9259835711197579,0.9348897535667964,0.9277151672524262,0.0052946279714165805,69
7.734761794408162,0.17823055259251522,0.371732234954834,0.006702220568589598,,sqrt,3,400,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'n_estimators': 400}",0.9220127961265779,0.9254647643752703,0.9353220925205361,0.9275998843407948,0.005639349582823834,70
11.989559332529703,0.3043239925897277,0.5847593943277994,0.019028918370823322,200,sqrt,3,600,"{'max_depth': 200, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'n_estimators': 600}",0.9220992564412934,0.9260700389105059,0.9346303501945525,0.9275998818487841,0.005228919086840788,71
11.69241738319397,0.20223757373855406,0.5607703526814779,0.025110671130970038,,sqrt,3,600,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'n_estimators': 600}",0.9223586373854401,0.925810635538262,0.9343709468223087,0.9275134065820035,0.00504965123695516,72
19.166042407353718,0.29463586852947143,0.8632113138834635,0.005662554847960984,200,sqrt,3,1000,"{'max_depth': 200, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'n_estimators': 1000}",0.9220127961265779,0.9257241677475141,0.9345438824038046,0.9274269487592989,0.005255576606640205,73
29.057254155476887,0.39654784431288836,0.6072147687276205,0.017721609066890916,100,sqrt,1,600,"{'max_depth': 100, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 600}",0.9211481929794224,0.9263294422827497,0.9347168179853005,0.927398151082491,0.00559067676353636,74
7.825523614883423,0.12533013475785265,0.4285431702931722,0.061783504299675295,200,sqrt,3,400,"{'max_depth': 200, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'n_estimators': 400}",0.9214940342382846,0.9255512321660182,0.9350626891482923,0.9273693185175317,0.005686602823179446,75
49.31026101112366,0.9899534169832014,1.1179992357889812,0.1874786207219737,100,sqrt,1,1000,"{'max_depth': 100, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 1000}",0.9215804945530002,0.9251188932122785,0.9350626891482923,0.9272540256378571,0.005707392027444082,76
19.58056624730428,0.2225061260378152,0.422674020131429,0.009776283371032899,100,sqrt,1,400,"{'max_depth': 100, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 400}",0.9216669548677158,0.9260700389105059,0.9340250756593169,0.9272540231458463,0.005114173206368222,77
5.924554745356242,0.09875860869797103,0.3128163814544678,0.0094550870243869,200,sqrt,3,300,"{'max_depth': 200, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'n_estimators': 300}",0.9217534151824313,0.9244271508862949,0.9343709468223087,0.9268505042970115,0.005428628278902591,78
2.6412951151529946,0.04593527288047406,0.09217246373494466,0.0065893961330612885,150,0.003,1,50,"{'max_depth': 150, 'max_features': 0.003, 'min_samples_leaf': 1, 'n_estimators': 50}",0.9220992564412934,0.9265023778642456,0.9317769130998703,0.9267928491351366,0.0039562220842393,79
2.059885104497274,0.06241950889837447,0.14899611473083496,0.003886980921870817,200,sqrt,3,100,"{'max_depth': 200, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'n_estimators': 100}",0.9227909389590178,0.9253782965845223,0.9321227842628621,0.926764006602134,0.003933698716085799,80
2.059569835662842,0.0605357574961913,0.15187152226765951,0.0029597604571537125,,sqrt,3,100,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'n_estimators': 100}",0.9236555421061733,0.9251188932122785,0.9315175097276265,0.926763981682026,0.003413929385636341,81
14.609981377919516,0.25212068114207375,0.3292415936787923,0.016119420818445477,100,sqrt,1,300,"{'max_depth': 100, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 300}",0.9215804945530002,0.9256376999567661,0.9329874621703416,0.9267352188933694,0.004721097218367828,82
3.9186156590779624,0.07268061394556893,0.22419214248657227,0.00580372538036628,,sqrt,3,200,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'n_estimators': 200}",0.9222721770707245,0.924254215304799,0.9336792044963251,0.9267351989572828,0.004976379445943967,83
5.788921753565471,0.08053341616325156,0.3015659650166829,0.011962704779298176,,sqrt,3,300,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'n_estimators': 300}",0.9219263358118623,0.9239083441418072,0.9342844790315608,0.9267063863284101,0.00541926846343376,84
3.9412639141082764,0.07992979397821587,0.2271289825439453,0.006943469121551632,200,sqrt,3,200,"{'max_depth': 200, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'n_estimators': 200}",0.9214075739235691,0.9244271508862949,0.9340250756593169,0.9266199334897269,0.005379377855745997,85
9.792205333709717,0.15753093254780345,0.24595864613850912,0.010120085917624989,100,sqrt,1,200,"{'max_depth': 100, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 200}",0.9226180183295867,0.924340683095547,0.9327280587980977,0.9265622534077438,0.0044162397698916155,86
13.011777639389038,0.19244587987112938,0.6034273306528727,0.003356379283113819,150,sqrt,3,700,"{'max_depth': 150, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'n_estimators': 700}",0.9203700501469826,0.9249459576307826,0.933852140077821,0.9263893826185287,0.00559787423922339,87
4.939886013666789,0.12537417325164257,0.16677323977152506,0.012911763824917856,100,sqrt,1,100,"{'max_depth': 100, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 100}",0.9217534151824313,0.9259835711197579,0.9309122351923909,0.9262164071648599,0.003742695593787378,88
18.58847252527873,0.27517997596201343,0.8335087299346924,0.01596353947789198,150,sqrt,3,1000,"{'max_depth': 150, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'n_estimators': 1000}",0.920283589832267,0.924254215304799,0.933852140077821,0.9261299817382956,0.005695920395412007,89
7.569345951080322,0.11928177668807036,0.37710070610046387,0.00663264755704194,150,sqrt,3,400,"{'max_depth': 150, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'n_estimators': 400}",0.9203700501469826,0.9246000864677908,0.9333333333333333,0.9261011566493688,0.005397628276067079,90
11.170436143875122,0.1954803522646665,0.5381582578023275,0.0111060640323194,150,sqrt,3,600,"{'max_depth': 150, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'n_estimators': 600}",0.9198512882586892,0.9252918287937744,0.9330739299610895,0.9260723490045176,0.0054262615889178484,91
9.327090660730997,0.13308928148068946,0.47220802307128906,0.025960183477159716,150,sqrt,3,500,"{'max_depth': 150, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'n_estimators': 500}",0.9196783676292581,0.9248594898400346,0.9335062689148292,0.9260147087947074,0.005704010963979706,92
1.124103307723999,0.01586902185346519,0.10920365651448567,0.0002887617020899578,200,sqrt,3,50,"{'max_depth': 200, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'n_estimators': 50}",0.9214075739235691,0.9252053610030264,0.9304798962386511,0.9256976103884155,0.0037200797608156963,93
3.858781099319458,0.07362244214960126,0.22611053784688315,0.008352390027212985,150,sqrt,3,200,"{'max_depth': 150, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'n_estimators': 200}",0.9222721770707245,0.9227842628620839,0.9319498486813662,0.9256687628713914,0.004446315866619378,94
1.2282209396362305,0.062199584849096705,0.08150808016459148,0.017680940047502702,,sqrt,3,50,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'n_estimators': 50}",0.9220127961265779,0.924340683095547,0.9301340250756593,0.9254958347659281,0.0034146128572199504,95
6.9871377150217695,0.043361188060678006,0.4990021387736003,0.022862304688853752,,0.003,3,500,"{'max_depth': None, 'max_features': 0.003, 'min_samples_leaf': 3, 'n_estimators': 500}",0.9195919073145427,0.9230436662343278,0.9333333333333333,0.9253229689607346,0.005836843493214955,96
5.670358578364055,0.06876611681774386,0.30553579330444336,0.011971174728322136,150,sqrt,3,300,"{'max_depth': 150, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'n_estimators': 300}",0.9201106692028359,0.9235624729788154,0.9321227842628621,0.9252653088148378,0.005049585096299732,97
